order_id,timestamp,region,category,sales,quantity,rating,profit
2502,2026-02-20 00:54:19.608522,East,Sports,4711,8,1.6,1046.1597201921293
2503,2026-02-20 00:53:19.608525,North,Electronics,4587,8,3.3,851.2705238952573
2504,2026-02-20 00:52:19.608528,South,Sports,3011,2,4.7,572.8737933206013
2505,2026-02-20 00:51:19.608530,South,Clothing,603,6,1.7,73.08217351173519
2506,2026-02-20 00:50:19.608533,East,Electronics,3938,7,2.5,596.3221293178261
2507,2026-02-20 00:49:19.608536,North,Clothing,3357,1,1.5,447.8218481677236
2508,2026-02-20 00:48:19.608539,South,Sports,1306,7,3.6,326.40201603909696
2509,2026-02-20 00:47:19.608542,West,Home,2574,8,3.7,616.5988166096663
2510,2026-02-20 00:46:19.608545,West,Clothing,1026,9,3.7,265.55012972642305
2511,2026-02-20 00:45:19.608549,West,Clothing,3936,8,3.2,944.059738975991
2512,2026-02-20 00:44:19.608552,North,Home,797,3,4.0,100.21643899673465
2513,2026-02-20 00:43:19.608555,South,Sports,860,8,1.1,254.31782060171957
2514,2026-02-20 00:42:19.608558,West,Clothing,4217,3,4.8,580.6950729043617
2515,2026-02-20 00:41:19.608560,North,Sports,2476,6,1.9,421.1426758388725
2516,2026-02-20 00:40:19.608563,West,Home,2577,4,1.5,622.02454099657
2517,2026-02-20 00:39:19.608566,East,Electronics,3911,7,4.8,500.9591516545003
2518,2026-02-20 00:38:19.608569,South,Clothing,2673,8,4.3,358.4526171917991
2519,2026-02-20 00:37:19.608572,South,Sports,2089,6,4.1,575.1330952055295
2520,2026-02-20 00:36:19.608575,North,Home,1889,4,1.4,314.33524812452606
2521,2026-02-20 00:35:19.608578,North,Home,4014,8,4.2,935.7310322751465
2522,2026-02-20 00:34:19.608581,South,Clothing,762,7,3.4,207.07327015465592
2523,2026-02-20 00:33:19.608584,West,Electronics,3483,8,3.9,1026.2316278157043
2524,2026-02-20 00:32:19.608587,West,Clothing,3419,7,4.9,485.6933554037873
2525,2026-02-20 00:31:19.608590,East,Sports,2363,3,1.8,294.3958259986891
2526,2026-02-20 00:30:19.608593,West,Home,501,3,3.0,124.32184197144971
2527,2026-02-20 00:29:19.608596,North,Electronics,2433,9,4.0,334.87900826392433
2528,2026-02-20 00:28:19.608599,North,Sports,893,7,2.7,192.92197020052544
2529,2026-02-20 00:27:19.608602,West,Clothing,805,1,1.2,166.25587193444275
2530,2026-02-20 00:26:19.608605,North,Home,1029,3,1.4,218.13221518913687
2531,2026-02-20 00:25:19.608608,South,Clothing,3879,1,3.4,892.0092855347424
2532,2026-02-20 00:24:19.608611,South,Electronics,1464,6,2.1,395.54119985887604
2533,2026-02-20 00:23:19.608614,West,Electronics,4519,2,1.6,697.569182887574
2534,2026-02-20 00:22:19.608617,South,Electronics,1170,7,2.4,246.92694110690562
2535,2026-02-20 00:21:19.608620,South,Electronics,4568,8,1.8,764.3954396943618
2536,2026-02-20 00:20:19.608623,East,Electronics,2752,6,1.1,450.63121754086706
2537,2026-02-20 00:19:19.608626,East,Clothing,3172,5,1.6,330.154162539222
2538,2026-02-20 00:18:19.608629,South,Electronics,2213,4,4.5,486.5955212687643
2539,2026-02-20 00:17:19.608632,West,Electronics,4544,9,1.0,1338.2130527383051
2540,2026-02-20 00:16:19.608635,East,Home,1135,8,4.1,286.305186667317
2541,2026-02-20 00:15:19.608638,North,Electronics,3999,5,4.0,594.0863449879641
2542,2026-02-20 00:14:19.608641,North,Home,1617,1,3.3,393.2947670492144
2543,2026-02-20 00:13:19.608644,North,Home,2654,8,1.8,423.209739067266
2544,2026-02-20 00:12:19.608647,West,Home,4723,8,4.5,1184.1971774215203
2545,2026-02-20 00:11:19.608650,South,Clothing,537,7,2.9,145.51973593765973
2546,2026-02-20 00:10:19.608653,North,Clothing,2132,7,1.7,355.75807909343376
2547,2026-02-20 00:09:19.608656,West,Sports,4793,8,2.7,481.3962627730125
2548,2026-02-20 00:08:19.608658,East,Sports,4275,1,1.8,688.2899379096059
2549,2026-02-20 00:07:19.608662,South,Home,2554,3,2.5,360.551438047075
2550,2026-02-20 00:06:19.608665,East,Clothing,4585,4,3.0,1025.7695708807748
2551,2026-02-20 00:05:19.608668,West,Electronics,3903,6,2.4,616.7308928508403
2552,2026-02-20 00:04:19.608671,North,Sports,1018,9,3.6,109.13902629943414
2553,2026-02-20 00:03:19.608674,North,Clothing,2741,4,4.7,565.377616192942
2554,2026-02-20 00:02:19.608677,West,Electronics,2863,6,2.4,787.1450175102766
2555,2026-02-20 00:01:19.608760,North,Electronics,1541,9,2.4,293.2026842246971
2556,2026-02-20 00:00:19.608766,South,Clothing,1894,9,4.0,331.94148193938315
2557,2026-02-19 23:59:19.608769,West,Sports,3369,6,3.1,457.1842804945567
2558,2026-02-19 23:58:19.608771,East,Clothing,4176,5,2.7,741.1416630798902
2559,2026-02-19 23:57:19.608774,West,Sports,4221,3,4.3,701.4617906863766
2560,2026-02-19 23:56:19.608776,South,Home,4272,5,4.6,1277.26218696967
2561,2026-02-19 23:55:19.608779,South,Clothing,734,3,3.4,77.87292334523384
2562,2026-02-19 23:54:19.608785,West,Clothing,3640,5,1.7,537.8816187193345
2563,2026-02-19 23:53:19.608788,West,Sports,946,1,2.9,107.58460541177932
2564,2026-02-19 23:52:19.608790,North,Sports,507,6,3.0,137.64221678998715
2565,2026-02-19 23:51:19.608793,South,Clothing,1499,7,2.7,275.0093585472716
2566,2026-02-19 23:50:19.608795,West,Electronics,1834,2,2.0,475.47174597367143
2567,2026-02-19 23:49:19.608798,West,Electronics,633,3,2.9,150.92670837621452
2568,2026-02-19 23:48:19.608800,South,Electronics,2932,9,2.8,837.3977190994478
2569,2026-02-19 23:47:19.608803,West,Home,555,8,1.8,58.13783083376244
2570,2026-02-19 23:46:19.608805,North,Home,3685,4,4.6,521.3131426255645
2571,2026-02-19 23:45:19.608808,South,Sports,1611,8,4.5,387.29496571714446
2572,2026-02-19 23:44:19.608810,North,Home,3679,8,4.0,798.5076617599292
2573,2026-02-19 23:43:19.608813,North,Electronics,2023,6,2.6,483.35953711817484
2574,2026-02-19 23:42:19.608815,North,Clothing,643,1,2.5,138.30669257701769
2575,2026-02-19 23:41:19.608817,North,Home,3416,2,3.9,738.5536930519129
2576,2026-02-19 23:40:19.608820,South,Home,2603,4,3.4,745.7980384516798
2577,2026-02-19 23:39:19.608822,North,Electronics,1119,4,3.4,318.08520163030056
2578,2026-02-19 23:38:19.608824,North,Home,2386,2,1.5,256.7320130066241
2579,2026-02-19 23:37:19.608826,West,Sports,2520,9,3.5,460.4889394672094
2580,2026-02-19 23:36:19.608829,South,Clothing,1908,2,4.6,385.6337492636144
2581,2026-02-19 23:35:19.608831,South,Electronics,3421,6,1.3,586.9782432730537
2582,2026-02-19 23:34:19.608834,East,Sports,3873,5,2.4,425.687951903695
2583,2026-02-19 23:33:19.608836,South,Electronics,3976,4,3.0,773.1716358881123
2584,2026-02-19 23:32:19.608839,South,Sports,1336,6,3.7,394.306072809007
2585,2026-02-19 23:31:19.608842,East,Clothing,4402,4,1.4,503.7748114104749
2586,2026-02-19 23:30:19.608844,South,Clothing,2085,9,4.5,549.0549038762312
2587,2026-02-19 23:29:19.608847,South,Sports,1336,7,1.2,185.87836644267514
2588,2026-02-19 23:28:19.608849,South,Sports,3057,3,4.4,658.3524284715642
2589,2026-02-19 23:27:19.608852,South,Sports,3359,4,1.1,595.9072268656823
2590,2026-02-19 23:26:19.608869,East,Sports,4860,1,1.6,825.2360244036246
2591,2026-02-19 23:25:19.608874,South,Sports,1897,6,4.2,519.9349212560054
2592,2026-02-19 23:24:19.608877,South,Sports,4322,2,4.4,1273.6715756664776
2593,2026-02-19 23:23:19.608879,East,Clothing,4897,4,4.9,868.4017767694565
2594,2026-02-19 23:22:19.608882,West,Sports,3930,5,1.5,896.3884909753376
2595,2026-02-19 23:21:19.608884,North,Home,1304,8,3.1,275.5127058629521
2596,2026-02-19 23:20:19.608887,West,Clothing,1575,3,1.3,181.73030458578117
2597,2026-02-19 23:19:19.608889,East,Electronics,4694,6,1.6,508.0418450876207
2598,2026-02-19 23:18:19.608892,North,Clothing,3140,1,1.7,799.698295187014
2599,2026-02-19 23:17:19.608894,East,Electronics,3584,9,1.3,641.202153702548
2600,2026-02-19 23:16:19.608897,East,Electronics,1913,1,4.6,308.9778675009588
2601,2026-02-19 23:15:19.608899,South,Home,4952,2,1.5,1471.3211717228107
2602,2026-02-19 23:14:19.608902,North,Sports,2163,1,3.5,253.17049723781182
2603,2026-02-19 23:13:19.608905,South,Sports,3475,8,3.5,534.4984735081857
2604,2026-02-19 23:12:19.608907,North,Clothing,4606,4,1.8,1249.8857007751055
2605,2026-02-19 23:11:19.608910,East,Sports,4676,2,5.0,855.7068384453163
2606,2026-02-19 23:10:19.608912,East,Home,2553,7,2.4,553.6165685901004
2607,2026-02-19 23:09:19.608915,West,Clothing,2920,8,4.6,320.2551897930135
2608,2026-02-19 23:08:19.608918,North,Clothing,3028,9,4.8,860.1287770318771
2609,2026-02-19 23:07:19.608920,South,Clothing,4817,5,4.8,613.6074989585729
2610,2026-02-19 23:06:19.608922,West,Sports,2440,3,4.0,348.12265494007283
2611,2026-02-19 23:05:19.608925,West,Sports,3652,1,2.0,479.7239558479316
2612,2026-02-19 23:04:19.608928,West,Sports,2446,8,1.5,487.9772685366324
2613,2026-02-19 23:03:19.608930,South,Clothing,1014,6,3.3,267.05796516812194
2614,2026-02-19 23:02:19.608932,West,Clothing,720,5,2.4,110.43688622387319
2615,2026-02-19 23:01:19.608935,South,Electronics,727,7,4.3,93.39339215825493
2616,2026-02-19 23:00:19.608937,West,Electronics,2837,5,4.0,516.2895350066755
2617,2026-02-19 22:59:19.608940,South,Sports,4888,4,2.1,1448.4660093317343
2618,2026-02-19 22:58:19.608942,East,Clothing,3764,5,1.1,384.72452173863735
2619,2026-02-19 22:57:19.608945,East,Sports,1455,7,1.9,292.16340428746037
2620,2026-02-19 22:56:19.608947,East,Sports,1997,6,3.3,467.04562954919874
2621,2026-02-19 22:55:19.608950,East,Electronics,1780,9,1.3,465.1925888039807
2622,2026-02-19 22:54:19.608952,East,Home,2478,2,3.6,617.6121746652052
2623,2026-02-19 22:53:19.608955,West,Sports,2029,7,3.7,233.1027374471926
2624,2026-02-19 22:52:19.608958,West,Home,4983,1,1.7,958.6000855420051
2625,2026-02-19 22:51:19.608960,West,Home,3162,8,3.4,366.0012340191068
2626,2026-02-19 22:50:19.608963,South,Clothing,2913,4,3.4,652.4277105045951
2627,2026-02-19 22:49:19.608965,South,Clothing,3205,8,2.9,369.8772230060271
2628,2026-02-19 22:48:19.608968,South,Sports,4035,8,4.8,442.5707499664315
2629,2026-02-19 22:47:19.608970,South,Electronics,4784,4,1.4,771.20772858932
2630,2026-02-19 22:46:19.608973,East,Electronics,1417,4,2.6,407.76494060984106
2631,2026-02-19 22:45:19.608975,East,Sports,1701,5,4.5,411.6408209990559
2632,2026-02-19 22:44:19.608978,East,Sports,2922,7,2.5,294.5527848197771
2633,2026-02-19 22:43:19.608981,North,Electronics,2121,6,2.7,332.8816190740518
2634,2026-02-19 22:42:19.608984,West,Home,1259,1,3.7,130.30597007873914
2635,2026-02-19 22:41:19.608986,South,Sports,4789,6,3.7,760.791019837348
2636,2026-02-19 22:40:19.608989,South,Home,1988,3,1.1,471.35168918631564
2637,2026-02-19 22:39:19.608992,East,Sports,4758,9,2.8,1198.8053839713523
2638,2026-02-19 22:38:19.608994,South,Sports,4871,3,2.3,1270.4618262988436
2639,2026-02-19 22:37:19.608997,South,Home,4959,9,3.5,1398.4281779832218
2640,2026-02-19 22:36:19.608999,West,Home,2165,5,3.2,374.8884707969616
2641,2026-02-19 22:35:19.609002,East,Electronics,2502,8,3.6,681.8438975647011
2642,2026-02-19 22:34:19.609004,West,Sports,959,9,3.6,235.46686224523754
2643,2026-02-19 22:33:19.609007,North,Clothing,3521,9,2.0,730.7876686985612
2644,2026-02-19 22:32:19.609010,North,Clothing,2790,7,2.0,811.6839641910893
2645,2026-02-19 22:31:19.609013,North,Sports,1865,1,2.5,540.0073679561623
2646,2026-02-19 22:30:19.609016,East,Sports,3701,8,2.0,1034.506688749612
2647,2026-02-19 22:29:19.609018,South,Sports,1883,7,3.7,264.4588094925878
2648,2026-02-19 22:28:19.609021,East,Home,2635,4,3.4,373.0563166764596
2649,2026-02-19 22:27:19.609024,East,Clothing,3532,6,1.9,989.6684850977969
2650,2026-02-19 22:26:19.609027,South,Clothing,4209,2,4.5,755.863290428333
2651,2026-02-19 22:25:19.609030,West,Clothing,2021,4,2.8,524.4269699713756
2652,2026-02-19 22:24:19.609033,North,Sports,2123,8,1.5,503.9749871991692
2653,2026-02-19 22:23:19.609036,West,Home,1181,4,1.9,298.16867436994903
2654,2026-02-19 22:22:19.609039,North,Sports,3634,4,3.2,382.4958216802048
2655,2026-02-19 22:21:19.609042,East,Electronics,3761,4,2.4,699.5137437506958
2656,2026-02-19 22:20:19.609045,North,Electronics,3919,9,4.4,1063.6898898207555
2657,2026-02-19 22:19:19.609048,East,Clothing,2367,2,3.0,468.63079998717564
2658,2026-02-19 22:18:19.609051,West,Sports,4109,7,4.7,978.0520541188514
2659,2026-02-19 22:17:19.609053,East,Electronics,1699,3,1.4,426.77245662059937
2660,2026-02-19 22:16:19.609056,West,Electronics,3323,4,3.7,412.55601968086415
2661,2026-02-19 22:15:19.609059,South,Sports,3448,1,4.5,452.20214386388204
2662,2026-02-19 22:14:19.609062,South,Home,4478,3,2.2,1096.710220138421
2663,2026-02-19 22:13:19.609065,South,Sports,4125,2,1.5,457.52070379388425
2664,2026-02-19 22:12:19.609067,East,Sports,668,7,2.8,112.47721457415156
2665,2026-02-19 22:11:19.609070,South,Home,2521,6,4.8,714.9977488268155
2666,2026-02-19 22:10:19.609072,North,Clothing,2694,1,3.5,578.8629281330208
2667,2026-02-19 22:09:19.609075,West,Clothing,938,8,3.6,264.6057763404523
2668,2026-02-19 22:08:19.609078,West,Clothing,3760,9,3.7,608.6811715088201
2669,2026-02-19 22:07:19.609081,North,Home,4755,1,1.2,1080.931715089379
2670,2026-02-19 22:06:19.609084,East,Electronics,2949,5,2.8,464.02088715252296
2671,2026-02-19 22:05:19.609086,East,Home,1363,7,1.3,166.59180197998379
2672,2026-02-19 22:04:19.609089,West,Sports,639,2,2.3,190.51086119775567
2673,2026-02-19 22:03:19.609092,South,Home,4923,6,4.3,665.8181743498818
2674,2026-02-19 22:02:19.609095,East,Electronics,724,8,3.6,99.69227394253751
2675,2026-02-19 22:01:19.609098,East,Electronics,1057,8,5.0,283.68154318856637
2676,2026-02-19 22:00:19.609101,North,Sports,2073,8,1.7,539.9074541358739
2677,2026-02-19 21:59:19.609104,North,Clothing,885,6,2.6,261.5758859952504
2678,2026-02-19 21:58:19.609107,South,Electronics,1020,6,4.2,116.63577915092861
2679,2026-02-19 21:57:19.609110,East,Electronics,4472,3,1.9,531.385930102217
2680,2026-02-19 21:56:19.609112,East,Electronics,3334,2,1.6,632.6024919282829
2681,2026-02-19 21:55:19.609115,North,Sports,3642,5,2.7,795.2288290852874
2682,2026-02-19 21:54:19.609118,East,Electronics,2333,9,2.5,251.04441676228072
2683,2026-02-19 21:53:19.609121,West,Clothing,3661,4,4.9,482.0730086434992
2684,2026-02-19 21:52:19.609124,North,Sports,4001,5,2.8,962.9090372728932
2685,2026-02-19 21:51:19.609126,South,Clothing,4702,6,4.4,1098.8948030508825
2686,2026-02-19 21:50:19.609129,North,Electronics,1999,6,4.6,235.75654419436424
2687,2026-02-19 21:49:19.609132,East,Electronics,3463,4,1.6,991.5719998603005
2688,2026-02-19 21:48:19.609135,South,Clothing,1977,4,3.9,298.43360851047186
2689,2026-02-19 21:47:19.609138,North,Sports,1403,8,2.1,389.2569194015005
2690,2026-02-19 21:46:19.609141,West,Sports,2131,5,1.4,606.4775582941589
2691,2026-02-19 21:45:19.609144,West,Clothing,4486,5,4.5,888.2905443393222
2692,2026-02-19 21:44:19.609147,North,Electronics,1670,9,2.2,304.5968139197556
2693,2026-02-19 21:43:19.609150,West,Home,2827,4,2.4,439.95869000017046
2694,2026-02-19 21:42:19.609153,West,Clothing,4619,7,2.3,1207.7594904623913
2695,2026-02-19 21:41:19.609156,West,Clothing,2244,5,1.8,312.6289538182578
2696,2026-02-19 21:40:19.609159,South,Clothing,2539,9,2.7,569.814855558381
2697,2026-02-19 21:39:19.609162,West,Electronics,619,8,2.7,132.11119518703302
2698,2026-02-19 21:38:19.609164,West,Sports,4357,8,2.6,652.5870922206141
2699,2026-02-19 21:37:19.609167,West,Electronics,2175,3,4.7,645.125519222572
2700,2026-02-19 21:36:19.609170,South,Clothing,1820,9,2.4,490.06200784165156
2701,2026-02-19 21:35:19.609173,North,Electronics,1515,8,1.1,157.72011340142978
2702,2026-02-19 21:34:19.609176,East,Electronics,2243,3,1.7,413.7224373748506
2703,2026-02-19 21:33:19.609179,West,Clothing,2442,1,3.9,419.5218895612908
2704,2026-02-19 21:32:19.609181,North,Electronics,4041,5,3.4,1117.5864434284472
2705,2026-02-19 21:31:19.609183,West,Home,1946,4,4.8,297.54164798284756
2706,2026-02-19 21:30:19.609185,South,Electronics,4116,8,3.8,1233.5245762386546
2707,2026-02-19 21:29:19.609188,North,Electronics,4394,6,1.8,615.229946803415
2708,2026-02-19 21:28:19.609190,South,Sports,2224,5,1.5,330.8798641404428
2709,2026-02-19 21:27:19.609192,West,Sports,2772,9,3.1,646.4756514731902
2710,2026-02-19 21:26:19.609194,West,Clothing,4562,6,3.7,603.1482912016412
2711,2026-02-19 21:25:19.609196,South,Clothing,4781,3,1.7,1327.972668927772
2712,2026-02-19 21:24:19.609198,East,Sports,571,6,3.4,69.65391000398833
2713,2026-02-19 21:23:19.609201,South,Home,4669,4,4.5,1385.1218063370873
2714,2026-02-19 21:22:19.609203,West,Electronics,2700,5,3.9,742.3072894871829
2715,2026-02-19 21:21:19.609205,South,Home,2643,6,3.7,708.1424293730255
2716,2026-02-19 21:20:19.609207,East,Home,4257,9,4.2,772.404839388414
2717,2026-02-19 21:19:19.609210,South,Sports,3681,3,1.4,746.2429884771108
2718,2026-02-19 21:18:19.609212,East,Clothing,1981,1,1.8,378.9089952797477
2719,2026-02-19 21:17:19.609215,East,Electronics,3375,2,1.2,1004.0131772128613
2720,2026-02-19 21:16:19.609217,South,Clothing,4579,8,1.6,489.7935972502809
2721,2026-02-19 21:15:19.609220,South,Home,1596,4,4.7,281.44150477034776
2722,2026-02-19 21:14:19.609223,North,Home,4807,7,1.9,1411.7085312640754
2723,2026-02-19 21:13:19.609225,West,Clothing,1223,2,3.6,212.6528466498224
2724,2026-02-19 21:12:19.609228,East,Clothing,3739,8,3.8,671.8110529056975
2725,2026-02-19 21:11:19.609231,North,Sports,2878,9,3.6,651.1767096377832
2726,2026-02-19 21:10:19.609234,South,Clothing,3714,7,3.2,1045.3192689253103
2727,2026-02-19 21:09:19.609237,West,Clothing,3371,1,2.9,535.6668437688593
2728,2026-02-19 21:08:19.609240,North,Sports,4989,2,2.7,1444.4206681745648
2729,2026-02-19 21:07:19.609242,East,Clothing,4419,9,4.7,691.6280201283869
2730,2026-02-19 21:06:19.609245,North,Home,2220,7,1.0,584.0351426761754
2731,2026-02-19 21:05:19.609248,East,Clothing,3899,3,1.2,604.9985784080135
2732,2026-02-19 21:04:19.609251,South,Electronics,2357,5,3.0,270.10449392708495
2733,2026-02-19 21:03:19.609254,West,Home,3265,1,2.3,856.9335630884482
2734,2026-02-19 21:02:19.609257,West,Sports,2896,3,2.6,550.2842438810857
2735,2026-02-19 21:01:19.609260,West,Home,4264,4,5.0,759.6306971494658
2736,2026-02-19 21:00:19.609263,South,Sports,4521,4,4.1,840.800184620487
2737,2026-02-19 20:59:19.609266,East,Electronics,4386,7,4.5,975.0747167527654
2738,2026-02-19 20:58:19.609268,South,Electronics,3062,5,2.5,467.0734719945354
2739,2026-02-19 20:57:19.609271,West,Home,2946,9,2.0,434.4021544632832
2740,2026-02-19 20:56:19.609274,South,Clothing,4167,7,4.1,819.5982454298588
2741,2026-02-19 20:55:19.609277,South,Home,2761,2,4.2,295.7767466084697
2742,2026-02-19 20:54:19.609280,South,Home,4117,8,3.2,941.0221900901527
2743,2026-02-19 20:53:19.609283,East,Electronics,1812,2,4.6,479.3986939567799
2744,2026-02-19 20:52:19.609286,North,Sports,2364,7,4.9,580.3226590942744
2745,2026-02-19 20:51:19.609289,North,Home,2805,5,2.9,543.7786957370529
2746,2026-02-19 20:50:19.609291,South,Clothing,2307,6,1.9,491.57109148631366
2747,2026-02-19 20:49:19.609294,North,Electronics,3241,4,3.1,341.07038283008274
2748,2026-02-19 20:48:19.609297,North,Home,3836,5,5.0,1083.5578130041051
2749,2026-02-19 20:47:19.609300,South,Home,1497,5,2.2,316.7839290199237
2750,2026-02-19 20:46:19.609303,South,Clothing,2819,7,3.5,460.291455840379
2751,2026-02-19 20:45:19.609306,West,Home,3707,4,3.8,588.3619396368895
2752,2026-02-19 20:44:19.609309,North,Home,1098,5,1.9,254.66091558892953
2753,2026-02-19 20:43:19.609312,East,Home,1583,4,3.4,343.29853309661655
2754,2026-02-19 20:42:19.609315,South,Home,4081,4,2.3,561.417111529282
2755,2026-02-19 20:41:19.609318,West,Clothing,3586,8,4.4,652.593990662747
2756,2026-02-19 20:40:19.609320,East,Home,2802,5,3.9,659.1320370673266
2757,2026-02-19 20:39:19.609323,North,Home,3284,9,4.3,523.8996291441094
2758,2026-02-19 20:38:19.609326,West,Home,1221,5,1.8,246.46533902222248
2759,2026-02-19 20:37:19.609329,South,Electronics,1654,8,1.1,249.7140628925203
2760,2026-02-19 20:36:19.609332,East,Clothing,516,3,4.4,58.9975316607219
2761,2026-02-19 20:35:19.609335,South,Electronics,1491,7,2.5,264.8748885168001
2762,2026-02-19 20:34:19.609337,North,Electronics,2732,1,1.7,673.2070201793829
2763,2026-02-19 20:33:19.609340,East,Clothing,3962,5,1.4,565.6550823169066
2764,2026-02-19 20:32:19.609342,North,Electronics,1946,2,3.1,488.2527284903025
2765,2026-02-19 20:31:19.609345,North,Electronics,1965,8,1.6,459.61048811336536
2766,2026-02-19 20:30:19.609347,West,Electronics,4267,6,3.3,859.6898738472981
2767,2026-02-19 20:29:19.609350,South,Clothing,4127,5,3.9,1214.5395139874026
2768,2026-02-19 20:28:19.609353,East,Home,3583,3,3.1,991.3548633530373
2769,2026-02-19 20:27:19.609355,North,Sports,2043,1,4.6,434.4138034205357
2770,2026-02-19 20:26:19.609358,North,Sports,579,8,1.6,122.49090950538759
2771,2026-02-19 20:25:19.609360,East,Clothing,3787,5,3.0,589.0839835031771
2772,2026-02-19 20:24:19.609363,North,Sports,1771,9,1.7,503.03427949214796
2773,2026-02-19 20:23:19.609365,West,Clothing,2064,7,4.5,576.239303405118
2774,2026-02-19 20:22:19.609368,West,Clothing,2213,1,4.7,549.7343938991288
2775,2026-02-19 20:21:19.609370,West,Sports,1509,1,2.6,189.4948072114762
2776,2026-02-19 20:20:19.609373,West,Electronics,1272,7,2.2,306.2075307093539
2777,2026-02-19 20:19:19.609376,North,Home,982,7,2.1,147.9115805702355
2778,2026-02-19 20:18:19.609378,East,Sports,2892,9,4.4,398.4075851646937
2779,2026-02-19 20:17:19.609381,East,Sports,3679,2,3.7,926.5279619007699
2780,2026-02-19 20:16:19.609383,East,Sports,2081,7,4.5,607.5408488983436
2781,2026-02-19 20:15:19.609386,East,Sports,3021,2,1.5,367.90083904143245
2782,2026-02-19 20:14:19.609389,South,Clothing,1605,2,2.9,213.1363140944578
2783,2026-02-19 20:13:19.609391,East,Clothing,4209,5,3.7,605.4515923476348
2784,2026-02-19 20:12:19.609394,South,Home,3861,9,4.6,1129.6599324389135
2785,2026-02-19 20:11:19.609396,South,Home,4770,9,2.5,1141.3639719166363
2786,2026-02-19 20:10:19.609399,West,Sports,1341,1,2.3,316.01683069008953
2787,2026-02-19 20:09:19.609402,South,Sports,4034,7,4.7,810.8556223449511
2788,2026-02-19 20:08:19.609404,North,Sports,2372,3,1.2,492.2354394224194
2789,2026-02-19 20:07:19.609407,South,Home,4005,1,2.9,632.928775604403
2790,2026-02-19 20:06:19.609409,West,Sports,3820,2,2.8,500.07469933711724
2791,2026-02-19 20:05:19.609412,South,Electronics,3228,6,1.6,826.545817903946
2792,2026-02-19 20:04:19.609414,North,Home,1454,2,2.6,282.2774548639677
2793,2026-02-19 20:03:19.609417,North,Electronics,2095,2,3.9,316.7676413864538
2794,2026-02-19 20:02:19.609419,North,Sports,2788,4,2.5,631.6387304045637
2795,2026-02-19 20:01:19.609422,West,Clothing,4935,3,2.2,700.2362600704402
2796,2026-02-19 20:00:19.609424,West,Electronics,1243,8,4.1,245.8097939235667
2797,2026-02-19 19:59:19.609427,East,Home,1994,8,5.0,275.259774555526
2798,2026-02-19 19:58:19.609430,West,Electronics,3846,6,4.1,968.9392317475064
2799,2026-02-19 19:57:19.609432,North,Home,4610,4,4.4,756.7793507781588
2800,2026-02-19 19:56:19.609435,North,Sports,2488,7,4.8,468.5894033041358
2801,2026-02-19 19:55:19.609438,West,Electronics,707,9,4.2,177.44020664436056
2802,2026-02-19 19:54:19.609440,South,Clothing,1583,2,4.9,367.1282079980397
2803,2026-02-19 19:53:19.609443,West,Electronics,2912,6,4.0,523.9871536820002
2804,2026-02-19 19:52:19.609445,West,Clothing,3811,7,3.6,435.23754178286055
2805,2026-02-19 19:51:19.609448,North,Home,4510,1,3.8,1282.2895079843647
2806,2026-02-19 19:50:19.609450,East,Sports,896,6,4.6,91.02019157626427
2807,2026-02-19 19:49:19.609453,North,Sports,2457,8,3.7,606.6795616078314
2808,2026-02-19 19:48:19.609455,East,Clothing,708,7,4.0,204.6692052462264
2809,2026-02-19 19:47:19.609458,North,Home,932,2,1.9,150.36348444516105
2810,2026-02-19 19:46:19.609461,West,Sports,3156,2,4.7,363.2192145198189
2811,2026-02-19 19:45:19.609463,North,Home,2936,4,2.8,440.13283605029494
2812,2026-02-19 19:44:19.609466,North,Clothing,4946,5,1.6,804.6333695880551
2813,2026-02-19 19:43:19.609468,North,Clothing,633,5,4.2,120.43714773789853
2814,2026-02-19 19:42:19.609471,West,Electronics,1138,2,2.4,233.34441724443894
2815,2026-02-19 19:41:19.609474,West,Sports,1728,7,1.7,423.47413418743434
2816,2026-02-19 19:40:19.609477,West,Sports,3869,8,2.0,1084.0281775269655
2817,2026-02-19 19:39:19.609479,West,Electronics,4712,2,1.1,909.2214717639897
2818,2026-02-19 19:38:19.609482,East,Clothing,4519,4,1.4,1126.431639998337
2819,2026-02-19 19:37:19.609485,East,Clothing,1790,3,3.4,224.53721702897403
2820,2026-02-19 19:36:19.609488,South,Clothing,2696,4,4.5,446.8799005741119
2821,2026-02-19 19:35:19.609490,West,Clothing,2203,5,2.8,272.32570658906457
2822,2026-02-19 19:34:19.609493,East,Home,2726,6,3.5,649.7372950270471
2823,2026-02-19 19:33:19.609496,North,Sports,2695,2,4.2,758.7208515552497
2824,2026-02-19 19:32:19.609499,West,Sports,1475,6,2.4,409.77214970606667
2825,2026-02-19 19:31:19.609501,South,Clothing,1528,9,3.6,252.56261559553573
2826,2026-02-19 19:30:19.609504,South,Clothing,1025,8,2.4,150.5149852996281
2827,2026-02-19 19:29:19.609507,South,Clothing,2827,1,3.6,437.6480335959539
2828,2026-02-19 19:28:19.609511,North,Sports,3046,9,1.9,479.644251393957
2829,2026-02-19 19:27:19.609515,East,Sports,1335,2,4.9,155.45961707781902
2830,2026-02-19 19:26:19.609518,North,Clothing,2983,1,1.3,377.85311360137297
2831,2026-02-19 19:25:19.609521,West,Home,3363,6,3.0,480.5617013848385
2832,2026-02-19 19:24:19.609524,South,Electronics,3234,1,2.1,328.6837109800392
